Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Visitante,Goles Local primera parte,Goles Visitante primera parte
2015-16,11/9/2015,Levante,0,0,0,-1,0,0,Sevilla,1,3,0,17,0.0,1.0,D,1.0,1.0,0.0,1.0
2015-16,12/9/2015,Ath Madrid,8,0,9,4,2.0,0.0,Barcelona,8,2,4,15,5.0,0.0,A,1.0,2.0,0.0,0.0
2015-16,12/9/2015,Betis,1,4,0,19,0.0,2.0,Sociedad,3,5,4,14,0.0,2.0,H,1.0,0.0,1.0,0.0
2015-16,12/9/2015,Espanol,3,4,4,9,1.0,2.0,Real Madrid,0,0,0,-1,0,0,A,0.0,6.0,0.0,4.0
2015-16,12/9/2015,Sp Gijon,2,8,1,11,2.0,3.0,Valencia,2,5,3,16,1.0,2.0,A,0.0,1.0,0.0,0.0
2015-16,13/09/15,Ath Bilbao,11,7,12,1,6.0,4.0,Getafe,3,11,4,19,1.0,6.0,H,3.0,1.0,2.0,0.0
2015-16,13/09/15,Celta,4,4,9,7,3.0,1.0,Las Palmas,10,4,10,3,2.0,1.0,D,3.0,3.0,2.0,1.0
2015-16,13/09/15,Granada,3,2,4,17,0.0,0.0,Villarreal,9,4,12,2,7.0,1.0,A,1.0,3.0,0.0,0.0
2015-16,13/09/15,Malaga,2,3,4,18,1.0,2.0,Eibar,4,2,7,11,3.0,2.0,D,0.0,0.0,0.0,0.0
2015-16,14/09/15,Vallecano,6,6,5,13,4.0,3.0,La Coruna,5,12,2,20,1.0,6.0,A,1.0,3.0,1.0,2.0
2015-16,18/09/15,Getafe,6,10,4,17,3.0,4.0,Malaga,7,8,6,14,2.0,6.0,H,1.0,0.0,1.0,0.0
2015-16,19/09/15,Eibar,11,8,8,5,4.0,4.0,Ath Madrid,11,2,12,1,4.0,0.0,A,0.0,2.0,0.0,0.0
2015-16,19/09/15,Real Madrid,15,3,12,4,11.0,1.0,Granada,4,14,2,20,2.0,6.0,H,1.0,0.0,0.0,0.0
2015-16,19/09/15,Sociedad,5,6,4,17,3.0,4.0,Espanol,10,9,7,15,6.0,4.0,A,2.0,3.0,1.0,1.0
2015-16,19/09/15,Valencia,8,5,8,8,4.0,2.0,Betis,3,5,5,14,1.0,1.0,D,0.0,0.0,0.0,0.0
2015-16,20/09/15,Barcelona,13,5,8,3,6.0,1.0,Levante,6,9,3,19,4.0,4.0,H,4.0,1.0,0.0,0.0
2015-16,20/09/15,La Coruna,4,14,4,15,2.0,5.0,Sp Gijon,9,9,8,13,3.0,6.0,A,2.0,3.0,2.0,3.0
2015-16,20/09/15,Las Palmas,4,5,6,12,2.0,3.0,Vallecano,9,11,6,17,4.0,4.0,A,0.0,1.0,0.0,1.0
2015-16,20/09/15,Sevilla,3,7,5,11,2.0,3.0,Celta,6,3,9,4,3.0,1.0,A,1.0,2.0,0.0,2.0
2015-16,20/09/15,Villarreal,4,9,2,8,1.0,5.0,Ath Bilbao,8,6,7,7,4.0,1.0,H,3.0,1.0,1.0,0.0
2015-16,22/09/15,Ath Madrid,7,2,10,1,4.0,0.0,Getafe,4,7,5,16,3.0,6.0,H,2.0,0.0,1.0,0.0
2015-16,22/09/15,Espanol,6,5,12,5,3.0,2.0,Valencia,7,4,8,6,4.0,0.0,H,1.0,0.0,1.0,0.0
2015-16,22/09/15,Granada,9,9,4,20,5.0,3.0,Sociedad,5,7,7,17,3.0,4.0,A,0.0,3.0,0.0,2.0
2015-16,23/09/15,Ath Bilbao,3,7,3,8,0.0,3.0,Real Madrid,14,9,8,3,6.0,6.0,A,1.0,2.0,0.0,1.0
2015-16,23/09/15,Celta,6,7,9,4,5.0,4.0,Barcelona,17,2,15,2,4.0,1.0,H,4.0,1.0,2.0,0.0
2015-16,23/09/15,Las Palmas,6,5,4,12,2.0,5.0,Sevilla,4,8,2,14,3.0,4.0,H,2.0,0.0,1.0,0.0
2015-16,23/09/15,Levante,6,13,3,20,3.0,4.0,Eibar,4,10,2,13,2.0,6.0,D,2.0,2.0,0.0,1.0
2015-16,23/09/15,Malaga,2,6,2,9,1.0,4.0,Villarreal,6,4,7,6,3.0,3.0,A,0.0,1.0,0.0,0.0
2015-16,23/09/15,Vallecano,9,15,5,10,8.0,7.0,Sp Gijon,8,12,7,11,6.0,7.0,H,2.0,1.0,1.0,0.0
2015-16,24/09/15,Betis,3,6,3,18,1.0,2.0,La Coruna,6,5,6,15,4.0,4.0,A,1.0,2.0,0.0,0.0
2015-16,25/09/15,Valencia,4,5,4,7,1.0,2.0,Granada,8,8,7,20,4.0,4.0,H,1.0,0.0,1.0,0.0
2015-16,26/09/15,Barcelona,13,6,12,3,3.0,4.0,Las Palmas,5,4,7,11,2.0,2.0,H,2.0,1.0,1.0,0.0
2015-16,26/09/15,Eibar,8,12,4,13,5.0,5.0,Celta,9,9,9,4,4.0,5.0,D,1.0,1.0,1.0,0.0
2015-16,26/09/15,Real Madrid,9,5,11,2,4.0,3.0,Malaga,3,6,3,10,1.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,26/09/15,Sevilla,7,4,7,12,2.0,1.0,Vallecano,11,5,10,9,7.0,1.0,H,3.0,2.0,2.0,0.0
2015-16,26/09/15,Villarreal,4,3,7,5,2.0,2.0,Ath Madrid,6,1,13,1,4.0,0.0,H,1.0,0.0,1.0,0.0
2015-16,27/09/15,Getafe,5,12,2,17,0.0,4.0,Levante,8,12,5,19,2.0,4.0,H,3.0,0.0,0.0,0.0
2015-16,27/09/15,La Coruna,4,5,6,15,1.0,1.0,Espanol,8,7,10,6,5.0,3.0,H,3.0,0.0,2.0,0.0
2015-16,27/09/15,Sociedad,8,1,9,14,4.0,0.0,Ath Bilbao,11,7,7,8,5.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,27/09/15,Sp Gijon,3,15,1,16,1.0,5.0,Betis,5,8,3,18,4.0,1.0,A,1.0,2.0,1.0,0.0
2015-16,2/10/2015,Celta,3,4,5,10,2.0,2.0,Getafe,1,10,1,20,1.0,2.0,D,0.0,0.0,0.0,0.0
2015-16,3/10/2015,Espanol,5,1,11,11,3.0,1.0,Sp Gijon,0,0,0,-1,0,0,A,1.0,2.0,0.0,1.0
2015-16,3/10/2015,Granada,4,16,2,19,2.0,9.0,La Coruna,1,5,5,15,1.0,2.0,D,1.0,1.0,0.0,1.0
2015-16,3/10/2015,Las Palmas,0,0,0,-1,0,0,Eibar,3,6,5,17,2.0,4.0,A,0.0,2.0,0.0,1.0
2015-16,3/10/2015,Malaga,2,9,0,9,0.0,5.0,Sociedad,6,3,7,12,4.0,1.0,H,3.0,1.0,2.0,1.0
2015-16,3/10/2015,Sevilla,8,6,12,5,5.0,2.0,Barcelona,18,4,12,2,12.0,1.0,H,2.0,1.0,0.0,0.0
2015-16,4/10/2015,Ath Bilbao,6,3,8,6,2.0,1.0,Valencia,9,5,10,3,4.0,3.0,H,3.0,1.0,1.0,1.0
2015-16,4/10/2015,Ath Madrid,11,6,12,4,8.0,4.0,Real Madrid,12,8,9,2,7.0,3.0,D,1.0,1.0,0.0,1.0
2015-16,4/10/2015,Levante,6,11,4,18,4.0,4.0,Villarreal,4,6,4,9,3.0,4.0,H,1.0,0.0,0.0,0.0
2015-16,4/10/2015,Vallecano,6,8,5,7,4.0,5.0,Betis,0,0,0,-1,0,0,A,0.0,2.0,0.0,1.0
2015-16,17/10/15,Barcelona,19,4,12,3,7.0,4.0,Vallecano,9,9,7,10,6.0,3.0,H,5.0,2.0,2.0,1.0
2015-16,17/10/15,Betis,6,7,6,14,3.0,3.0,Espanol,8,10,4,15,4.0,4.0,A,1.0,3.0,0.0,1.0
2015-16,17/10/15,Eibar,7,6,8,6,3.0,3.0,Sevilla,10,7,10,7,4.0,4.0,D,1.0,1.0,1.0,0.0
2015-16,17/10/15,Real Madrid,14,4,12,5,10.0,1.0,Levante,7,10,6,18,1.0,6.0,H,3.0,0.0,2.0,0.0
2015-16,17/10/15,Valencia,5,6,5,8,2.0,2.0,Malaga,7,5,7,13,2.0,4.0,H,3.0,0.0,2.0,0.0
2015-16,18/10/15,Getafe,7,9,7,14,4.0,3.0,Las Palmas,5,13,2,11,3.0,5.0,H,4.0,0.0,2.0,0.0
2015-16,18/10/15,La Coruna,7,7,6,18,4.0,6.0,Ath Bilbao,8,10,9,4,5.0,3.0,D,2.0,2.0,0.0,1.0
2015-16,18/10/15,Sociedad,6,4,7,12,3.0,3.0,Ath Madrid,11,1,15,1,4.0,1.0,A,0.0,2.0,0.0,1.0
2015-16,18/10/15,Villarreal,5,5,7,6,2.0,2.0,Celta,9,15,5,9,5.0,3.0,A,1.0,2.0,0.0,1.0
2015-16,19/10/15,Sp Gijon,7,10,7,18,2.0,9.0,Granada,3,14,1,20,1.0,6.0,D,3.0,3.0,1.0,2.0
2015-16,23/10/15,Vallecano,9,6,8,10,7.0,3.0,Espanol,6,6,10,5,6.0,2.0,H,3.0,0.0,1.0,0.0
2015-16,24/10/15,Celta,8,7,9,4,5.0,4.0,Real Madrid,6,8,8,2,2.0,5.0,A,1.0,3.0,0.0,2.0
2015-16,24/10/15,Granada,11,9,9,19,6.0,4.0,Betis,3,7,2,18,1.0,2.0,D,1.0,1.0,1.0,1.0
2015-16,24/10/15,Malaga,1,6,1,10,1.0,3.0,La Coruna,6,3,9,14,2.0,1.0,H,2.0,0.0,0.0,0.0
2015-16,24/10/15,Sevilla,2,4,5,12,0.0,1.0,Getafe,5,9,2,17,0.0,4.0,H,5.0,0.0,2.0,0.0
2015-16,25/10/15,Ath Madrid,5,0,13,1,3.0,0.0,Valencia,4,4,6,6,1.0,2.0,H,2.0,1.0,2.0,0.0
2015-16,25/10/15,Barcelona,14,5,12,3,4.0,3.0,Eibar,9,10,6,12,6.0,3.0,H,3.0,1.0,1.0,1.0
2015-16,25/10/15,Las Palmas,9,5,7,13,2.0,3.0,Villarreal,5,4,7,7,2.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,25/10/15,Levante,11,8,8,19,5.0,2.0,Sociedad,6,5,8,16,3.0,3.0,A,0.0,4.0,0.0,2.0
2015-16,26/10/15,Ath Bilbao,8,9,4,8,3.0,4.0,Sp Gijon,6,12,4,16,3.0,6.0,H,3.0,0.0,2.0,0.0
2015-16,30/10/15,La Coruna,5,5,5,14,3.0,3.0,Ath Madrid,7,2,12,2,3.0,2.0,D,1.0,1.0,0.0,1.0
2015-16,31/10/15,Getafe,6,3,7,18,1.0,3.0,Barcelona,14,4,12,2,6.0,1.0,A,0.0,2.0,0.0,1.0
2015-16,31/10/15,Real Madrid,14,3,13,3,7.0,1.0,Las Palmas,8,7,7,11,4.0,4.0,H,3.0,1.0,3.0,1.0
2015-16,31/10/15,Sociedad,6,9,6,14,5.0,3.0,Celta,7,4,9,5,3.0,1.0,A,2.0,3.0,2.0,1.0
2015-16,31/10/15,Valencia,3,8,2,12,2.0,2.0,Levante,1,8,1,20,0.0,4.0,H,3.0,0.0,0.0,0.0
2015-16,31/10/15,Villarreal,8,5,12,4,2.0,3.0,Sevilla,8,7,9,7,3.0,3.0,H,2.0,1.0,1.0,0.0
2015-16,1/11/2015,Betis,0,0,0,-1,0,0,Ath Bilbao,0,0,0,-1,0,0,A,1.0,3.0,0.0,2.0
2015-16,1/11/2015,Eibar,0,0,0,-1,0,0,Vallecano,0,0,0,-1,0,0,H,1.0,0.0,1.0,0.0
2015-16,1/11/2015,Espanol,0,0,0,-1,0,0,Granada,0,4,0,7,0.0,2.0,D,1.0,1.0,0.0,0.0
2015-16,1/11/2015,Sp Gijon,0,0,0,-1,0,0,Malaga,1,0,3,4,0.0,0.0,H,1.0,0.0,1.0,0.0
2015-16,6/11/2015,Las Palmas,0,0,0,-1,0,0,Sociedad,7,9,7,12,4.0,5.0,H,2.0,0.0,1.0,0.0
2015-16,7/11/2015,Celta,4,9,4,9,3.0,3.0,Valencia,6,4,8,4,3.0,3.0,A,1.0,5.0,1.0,2.0
2015-16,7/11/2015,Eibar,7,11,4,17,2.0,5.0,Getafe,7,7,7,19,5.0,2.0,H,3.0,1.0,2.0,1.0
2015-16,7/11/2015,Levante,10,11,7,15,4.0,2.0,La Coruna,4,7,4,14,1.0,5.0,D,1.0,1.0,0.0,1.0
2015-16,7/11/2015,Malaga,6,6,7,10,1.0,3.0,Betis,0,0,0,-1,0,0,A,0.0,1.0,0.0,0.0
2015-16,7/11/2015,Vallecano,6,8,5,8,4.0,5.0,Granada,4,14,4,18,1.0,6.0,H,2.0,1.0,2.0,0.0
2015-16,8/11/2015,Ath Bilbao,6,1,11,5,2.0,1.0,Espanol,4,11,5,11,2.0,8.0,H,2.0,1.0,1.0,0.0
2015-16,8/11/2015,Ath Madrid,11,3,13,1,2.0,2.0,Sp Gijon,5,6,5,17,3.0,3.0,H,1.0,0.0,0.0,0.0
2015-16,8/11/2015,Barcelona,13,1,13,2,6.0,0.0,Villarreal,3,3,7,4,0.0,2.0,H,3.0,0.0,0.0,0.0
2015-16,8/11/2015,Sevilla,7,6,6,8,2.0,2.0,Real Madrid,17,5,13,3,10.0,1.0,H,3.0,2.0,1.0,1.0
2015-16,21/11/15,Espanol,7,3,13,9,1.0,2.0,Malaga,6,3,9,8,1.0,2.0,H,2.0,0.0,2.0,0.0
2015-16,21/11/15,La Coruna,4,17,1,16,3.0,8.0,Celta,10,4,13,4,7.0,1.0,H,2.0,0.0,1.0,0.0
2015-16,21/11/15,Real Madrid,20,4,13,2,7.0,2.0,Barcelona,17,6,10,3,6.0,1.0,A,0.0,4.0,0.0,2.0
2015-16,21/11/15,Sociedad,4,8,3,18,3.0,4.0,Sevilla,4,10,2,10,3.0,5.0,H,2.0,0.0,0.0,0.0
2015-16,21/11/15,Valencia,9,6,9,5,5.0,1.0,Las Palmas,3,6,3,15,1.0,4.0,D,1.0,1.0,1.0,0.0
2015-16,22/11/15,Betis,3,6,6,18,0.0,2.0,Ath Madrid,4,1,10,1,3.0,0.0,A,0.0,1.0,0.0,1.0
2015-16,22/11/15,Granada,9,11,4,20,5.0,5.0,Ath Bilbao,4,7,3,7,1.0,3.0,H,2.0,0.0,1.0,0.0
2015-16,22/11/15,Sp Gijon,14,8,11,11,8.0,6.0,Levante,4,17,0,19,2.0,6.0,A,0.0,3.0,0.0,3.0
2015-16,22/11/15,Villarreal,7,6,8,8,2.0,3.0,Eibar,2,12,0,16,0.0,7.0,D,1.0,1.0,0.0,1.0
2015-16,23/11/15,Getafe,4,7,4,17,1.0,5.0,Vallecano,10,4,10,8,7.0,1.0,D,1.0,1.0,0.0,0.0
2015-16,27/11/15,Levante,7,13,5,19,2.0,3.0,Betis,6,8,5,18,3.0,2.0,A,0.0,1.0,0.0,1.0
2015-16,28/11/15,Ath Madrid,4,2,10,1,2.0,1.0,Espanol,7,13,4,7,4.0,5.0,H,1.0,0.0,1.0,0.0
2015-16,28/11/15,Barcelona,9,7,12,2,3.0,4.0,Sociedad,8,1,9,14,4.0,0.0,H,4.0,0.0,2.0,0.0
2015-16,28/11/15,Celta,9,6,10,4,3.0,3.0,Sp Gijon,4,11,1,18,2.0,4.0,H,2.0,1.0,1.0,0.0
2015-16,28/11/15,Las Palmas,6,5,7,12,2.0,2.0,La Coruna,6,5,7,13,3.0,1.0,A,0.0,2.0,0.0,1.0
2015-16,28/11/15,Malaga,3,3,5,9,0.0,0.0,Granada,4,7,4,19,2.0,5.0,D,2.0,2.0,1.0,0.0
2015-16,29/11/15,Eibar,5,8,4,16,4.0,3.0,Real Madrid,9,3,8,3,4.0,1.0,A,0.0,2.0,0.0,1.0
2015-16,29/11/15,Getafe,6,9,5,18,0.0,2.0,Villarreal,7,1,11,5,3.0,1.0,H,2.0,0.0,1.0,0.0
2015-16,29/11/15,Sevilla,11,4,10,10,5.0,1.0,Valencia,5,8,5,8,1.0,3.0,H,1.0,0.0,0.0,0.0
2015-16,29/11/15,Vallecano,8,9,5,12,1.0,5.0,Ath Bilbao,13,4,11,6,5.0,2.0,A,0.0,3.0,0.0,2.0
2015-16,5/12/2015,Betis,0,0,0,-1,0,0,Celta,5,7,5,9,3.0,3.0,D,1.0,1.0,0.0,1.0
2015-16,5/12/2015,Granada,4,10,4,18,2.0,3.0,Ath Madrid,10,5,12,4,9.0,4.0,A,0.0,2.0,0.0,1.0
2015-16,5/12/2015,La Coruna,6,11,4,16,3.0,6.0,Sevilla,14,5,12,5,6.0,4.0,D,1.0,1.0,1.0,0.0
2015-16,5/12/2015,Real Madrid,14,8,9,1,9.0,3.0,Getafe,6,8,4,19,3.0,3.0,H,4.0,1.0,4.0,0.0
2015-16,5/12/2015,Valencia,9,5,10,3,4.0,3.0,Barcelona,10,1,12,2,7.0,1.0,D,1.0,1.0,0.0,0.0
2015-16,6/12/2015,Ath Bilbao,3,9,3,7,1.0,6.0,Malaga,6,6,7,10,1.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,6/12/2015,Sociedad,7,9,7,12,4.0,5.0,Eibar,8,12,4,15,3.0,8.0,H,2.0,1.0,1.0,1.0
2015-16,6/12/2015,Sp Gijon,0,0,0,-1,0,0,Las Palmas,0,0,0,-1,0,0,H,3.0,1.0,1.0,1.0
2015-16,6/12/2015,Villarreal,7,4,8,6,5.0,3.0,Vallecano,6,8,5,8,4.0,5.0,H,2.0,1.0,0.0,1.0
2015-16,7/12/2015,Espanol,6,10,4,11,3.0,4.0,Levante,10,11,7,15,4.0,2.0,D,1.0,1.0,0.0,1.0
2015-16,11/12/2015,Getafe,2,8,3,12,1.0,4.0,Sociedad,2,3,3,10,0.0,1.0,D,1.0,1.0,0.0,0.0
2015-16,12/12/2015,Barcelona,0,0,0,-1,0,0,La Coruna,3,7,1,17,1.0,3.0,D,2.0,2.0,1.0,0.0
2015-16,12/12/2015,Celta,2,4,3,12,1.0,1.0,Espanol,3,3,4,7,1.0,1.0,H,1.0,0.0,1.0,0.0
2015-16,12/12/2015,Las Palmas,8,2,7,3,2.0,0.0,Betis,1,3,0,18,0.0,2.0,H,1.0,0.0,0.0,0.0
2015-16,12/12/2015,Levante,1,1,1,14,0.0,1.0,Granada,1,1,1,16,0.0,0.0,A,1.0,2.0,0.0,0.0
2015-16,12/12/2015,Sevilla,2,4,1,15,1.0,1.0,Sp Gijon,1,4,3,11,1.0,2.0,H,2.0,0.0,0.0,0.0
2015-16,13/12/15,Ath Madrid,9,2,9,5,2.0,0.0,Ath Bilbao,11,7,12,1,6.0,4.0,H,2.0,1.0,1.0,1.0
2015-16,13/12/15,Eibar,4,2,8,8,3.0,2.0,Valencia,5,4,9,7,1.0,0.0,D,1.0,1.0,1.0,0.0
2015-16,13/12/15,Vallecano,7,6,6,12,5.0,4.0,Malaga,2,3,5,13,1.0,2.0,A,1.0,2.0,1.0,0.0
2015-16,13/12/15,Villarreal,10,5,12,2,5.0,1.0,Real Madrid,12,3,9,6,8.0,1.0,H,1.0,0.0,1.0,0.0
2015-16,19/12/15,Betis,3,5,5,15,1.0,1.0,Sevilla,7,6,8,9,3.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,19/12/15,Espanol,12,9,10,10,6.0,4.0,Las Palmas,2,9,4,11,2.0,3.0,H,1.0,0.0,0.0,0.0
2015-16,19/12/15,La Coruna,9,6,9,17,4.0,3.0,Eibar,9,6,8,5,4.0,2.0,H,2.0,0.0,1.0,0.0
2015-16,19/12/15,Valencia,8,4,9,7,4.0,2.0,Getafe,9,5,10,12,6.0,3.0,D,2.0,2.0,2.0,2.0
2015-16,20/12/15,Ath Bilbao,8,9,4,7,4.0,2.0,Levante,4,13,0,19,2.0,4.0,H,2.0,0.0,0.0,0.0
2015-16,20/12/15,Granada,6,14,2,20,3.0,5.0,Celta,8,4,11,4,5.0,1.0,A,0.0,2.0,0.0,2.0
2015-16,20/12/15,Malaga,8,4,10,9,4.0,2.0,Ath Madrid,10,3,12,1,4.0,0.0,H,1.0,0.0,0.0,0.0
2015-16,20/12/15,Real Madrid,13,2,15,2,4.0,1.0,Vallecano,8,9,8,14,4.0,4.0,H,10.0,2.0,4.0,2.0
2015-16,20/12/15,Sociedad,4,9,1,18,2.0,5.0,Villarreal,6,8,5,8,1.0,4.0,A,0.0,2.0,0.0,1.0
2015-16,30/12/15,Barcelona,11,4,12,2,4.0,1.0,Betis,4,13,3,18,2.0,6.0,H,4.0,0.0,2.0,0.0
2015-16,30/12/15,Celta,9,3,13,5,3.0,1.0,Ath Bilbao,7,5,8,6,5.0,1.0,A,0.0,1.0,0.0,0.0
2015-16,30/12/15,Eibar,10,4,9,11,5.0,2.0,Sp Gijon,5,5,7,17,2.0,1.0,H,2.0,0.0,0.0,0.0
2015-16,30/12/15,Getafe,6,4,6,19,1.0,3.0,La Coruna,6,5,6,14,3.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,30/12/15,Las Palmas,4,9,2,16,2.0,5.0,Granada,8,5,10,13,4.0,3.0,H,4.0,1.0,1.0,0.0
2015-16,30/12/15,Levante,0,11,1,20,0.0,5.0,Malaga,8,6,8,7,5.0,2.0,A,0.0,1.0,0.0,0.0
2015-16,30/12/15,Real Madrid,10,3,10,3,4.0,1.0,Sociedad,7,8,7,12,6.0,3.0,H,3.0,1.0,1.0,0.0
2015-16,30/12/15,Sevilla,5,8,6,9,1.0,5.0,Espanol,3,10,1,8,2.0,5.0,H,2.0,0.0,2.0,0.0
2015-16,30/12/15,Vallecano,3,14,1,15,1.0,6.0,Ath Madrid,7,3,10,1,4.0,2.0,A,0.0,2.0,0.0,0.0
2015-16,31/12/15,Villarreal,7,5,12,4,3.0,2.0,Valencia,6,5,5,9,2.0,2.0,H,1.0,0.0,0.0,0.0
2015-16,2/1/2016,Ath Madrid,11,2,12,1,4.0,0.0,Levante,8,12,3,19,2.0,7.0,H,1.0,0.0,0.0,0.0
2015-16,2/1/2016,Espanol,9,7,10,8,4.0,4.0,Barcelona,18,5,12,3,8.0,4.0,D,0.0,0.0,0.0,0.0
2015-16,2/1/2016,Malaga,2,7,3,15,0.0,5.0,Celta,8,8,8,9,4.0,2.0,H,2.0,0.0,2.0,0.0
2015-16,3/1/2016,Ath Bilbao,11,2,11,6,4.0,1.0,Las Palmas,4,7,4,13,1.0,3.0,D,2.0,2.0,1.0,0.0
2015-16,3/1/2016,Betis,6,9,8,18,4.0,4.0,Eibar,2,9,1,17,2.0,4.0,A,0.0,4.0,0.0,2.0
2015-16,3/1/2016,Granada,5,6,5,19,2.0,4.0,Sevilla,12,4,12,9,5.0,1.0,H,2.0,1.0,2.0,1.0
2015-16,3/1/2016,La Coruna,7,4,9,11,3.0,1.0,Villarreal,7,3,10,5,3.0,2.0,A,1.0,2.0,0.0,1.0
2015-16,3/1/2016,Valencia,4,8,4,8,1.0,2.0,Real Madrid,10,2,10,3,5.0,0.0,D,2.0,2.0,1.0,1.0
2015-16,3/1/2016,Vallecano,5,12,2,12,0.0,7.0,Sociedad,5,5,6,14,2.0,2.0,D,2.0,2.0,1.0,1.0
2015-16,4/1/2016,Sp Gijon,3,5,7,16,1.0,0.0,Getafe,3,5,4,18,1.0,4.0,A,1.0,2.0,1.0,0.0
2015-16,9/1/2016,Barcelona,10,5,10,2,6.0,3.0,Granada,2,10,5,19,1.0,8.0,H,4.0,0.0,2.0,0.0
2015-16,9/1/2016,Getafe,0,0,0,-1,0,0,Betis,3,8,4,14,0.0,3.0,H,1.0,0.0,0.0,0.0
2015-16,9/1/2016,Levante,0,0,0,-1,0,0,Vallecano,0,0,0,-1,0,0,H,2.0,1.0,0.0,0.0
2015-16,9/1/2016,Real Madrid,17,3,13,1,13.0,2.0,La Coruna,5,8,3,15,2.0,5.0,H,5.0,0.0,2.0,0.0
2015-16,9/1/2016,Sevilla,11,6,8,4,8.0,3.0,Ath Bilbao,2,4,5,7,1.0,1.0,H,2.0,0.0,1.0,0.0
2015-16,10/1/2016,Celta,2,2,1,13,2.0,2.0,Ath Madrid,2,0,3,8,1.0,0.0,A,0.0,2.0,0.0,0.0
2015-16,10/1/2016,Eibar,3,2,3,10,0.0,1.0,Espanol,2,2,1,14,2.0,2.0,H,2.0,1.0,1.0,1.0
2015-16,10/1/2016,Las Palmas,5,5,2,11,1.0,3.0,Malaga,4,4,3,7,1.0,2.0,D,1.0,1.0,0.0,0.0
2015-16,10/1/2016,Sociedad,1,1,1,16,0.0,1.0,Valencia,0,0,0,-1,0,0,H,2.0,0.0,0.0,0.0
2015-16,10/1/2016,Villarreal,6,4,3,6,3.0,0.0,Sp Gijon,2,8,0,17,1.0,4.0,H,2.0,0.0,1.0,0.0
2015-16,16/01/16,Celta,6,11,7,12,5.0,2.0,Levante,5,8,6,15,1.0,4.0,H,4.0,3.0,2.0,0.0
2015-16,16/01/16,Sevilla,10,6,10,9,2.0,4.0,Malaga,7,3,10,8,3.0,3.0,H,2.0,1.0,2.0,0.0
2015-16,16/01/16,Sociedad,5,3,7,10,2.0,2.0,La Coruna,7,10,5,18,3.0,7.0,D,1.0,1.0,0.0,1.0
2015-16,16/01/16,Villarreal,7,7,9,3,4.0,2.0,Betis,6,7,7,16,3.0,3.0,D,0.0,0.0,0.0,0.0
2015-16,17/01/16,Barcelona,19,4,13,8,8.0,1.0,Ath Bilbao,12,9,9,3,8.0,4.0,H,6.0,0.0,2.0,0.0
2015-16,17/01/16,Getafe,3,17,0,20,0.0,9.0,Espanol,7,13,4,15,3.0,6.0,H,3.0,1.0,2.0,1.0
2015-16,17/01/16,Las Palmas,6,12,2,9,3.0,5.0,Ath Madrid,9,3,12,2,3.0,1.0,A,0.0,3.0,0.0,1.0
2015-16,17/01/16,Real Madrid,13,5,12,4,8.0,2.0,Sp Gijon,5,6,5,16,3.0,2.0,H,5.0,1.0,5.0,0.0
2015-16,17/01/16,Valencia,4,4,7,12,0.0,1.0,Vallecano,8,9,5,14,6.0,5.0,D,2.0,2.0,0.0,1.0
2015-16,18/01/16,Eibar,8,7,8,7,4.0,3.0,Granada,2,13,1,20,1.0,5.0,H,5.0,1.0,2.0,0.0
2015-16,22/01/16,Sp Gijon,11,8,11,12,5.0,6.0,Sociedad,6,7,6,17,3.0,3.0,H,5.0,1.0,3.0,1.0
2015-16,23/01/16,Espanol,6,5,12,4,4.0,2.0,Villarreal,6,5,8,7,2.0,2.0,D,2.0,2.0,2.0,1.0
2015-16,23/01/16,Granada,8,8,6,20,4.0,4.0,Getafe,4,6,5,17,3.0,5.0,H,3.0,2.0,2.0,0.0
2015-16,23/01/16,Malaga,3,4,6,9,0.0,3.0,Barcelona,20,4,13,3,8.0,1.0,A,1.0,2.0,1.0,1.0
2015-16,23/01/16,Vallecano,6,13,6,16,4.0,6.0,Celta,9,5,12,5,6.0,1.0,H,3.0,0.0,3.0,0.0
2015-16,24/01/16,Ath Bilbao,3,6,3,9,0.0,3.0,Eibar,6,11,3,13,3.0,5.0,H,5.0,2.0,3.0,1.0
2015-16,24/01/16,Ath Madrid,5,0,13,1,3.0,0.0,Sevilla,3,8,2,14,2.0,4.0,D,0.0,0.0,0.0,0.0
2015-16,24/01/16,Betis,3,8,3,18,0.0,4.0,Real Madrid,6,8,8,2,3.0,4.0,D,1.0,1.0,1.0,0.0
2015-16,24/01/16,La Coruna,5,12,5,15,3.0,6.0,Valencia,7,3,8,8,4.0,1.0,D,1.0,1.0,1.0,0.0
2015-16,25/01/16,Levante,9,11,5,20,4.0,5.0,Las Palmas,7,3,7,13,2.0,3.0,H,3.0,2.0,1.0,0.0
2015-16,30/01/16,Barcelona,13,4,12,1,5.0,1.0,Ath Madrid,4,2,10,2,3.0,1.0,H,2.0,1.0,2.0,1.0
