Temporada,Fecha,EquipoLocal,GolesFavL5,GolesConL5,PuntosL5,PosicionLocal,GolesFav1L5,GolesCont1L5,EquipoVisitante, GolesFavV5,GolesConV5,PuntosV5,PosicionVisitante,GolesFav1V5,GolesCon1V5,Ganador,Goles Local,Goles Local primera parte,Goles Visitante,Goles Visitante primera parte
2005-06,2005-10-23,Sociedad,8,10,7,8,3.0,5.0,La Coruna,7,8,4,9,4.0,5.0,H,2.0,0.0,0.0,0.0
2005-06,2005-10-23,Villarreal,8,6,8,12,4.0,4.0,Mallorca,7,11,5,20,1.0,7.0,H,3.0,3.0,0.0,0.0
2005-06,2005-10-26,Barcelona,14,8,9,6,4.0,2.0,Malaga,10,5,7,12,4.0,2.0,H,2.0,0.0,0.0,0.0
2005-06,2005-10-26,Betis,4,11,5,14,4.0,4.0,Villarreal,10,5,10,9,6.0,3.0,A,2.0,1.0,3.0,1.0
2005-06,2005-10-26,La Coruna,5,8,3,13,3.0,5.0,Real Madrid,14,3,12,4,4.0,3.0,H,3.0,2.0,1.0,0.0
2005-06,2005-10-26,Mallorca,2,12,2,20,0.0,8.0,Celta,6,5,10,2,4.0,1.0,H,1.0,0.0,0.0,0.0
2005-06,2005-10-26,Osasuna,6,6,9,5,2.0,0.0,Ath Bilbao,2,8,1,19,2.0,3.0,H,3.0,1.0,2.0,1.0
2005-06,2005-10-27,Alaves,3,7,5,19,2.0,2.0,Espanol,2,7,1,18,1.0,1.0,D,1.0,1.0,1.0,1.0
2005-06,2005-10-27,Ath Madrid,5,7,6,12,4.0,1.0,Cadiz,4,3,8,10,2.0,2.0,H,3.0,1.0,0.0,0.0
2005-06,2005-10-27,Sociedad,8,5,10,8,1.0,4.0,Getafe,9,5,10,2,6.0,2.0,H,3.0,3.0,0.0,0.0
2005-06,2005-10-27,Valencia,9,7,10,5,5.0,3.0,Sevilla,5,3,8,11,2.0,3.0,A,0.0,0.0,2.0,1.0
2005-06,2005-10-27,Zaragoza,8,10,5,15,1.0,6.0,Santander,2,3,5,17,0.0,2.0,D,1.0,1.0,1.0,0.0
2005-06,2005-10-29,Ath Bilbao,3,8,1,20,2.0,4.0,Celta,4,5,7,5,3.0,1.0,D,1.0,1.0,1.0,0.0
2005-06,2005-10-29,Betis,5,13,4,14,4.0,4.0,Real Madrid,12,5,9,7,4.0,4.0,A,0.0,0.0,2.0,1.0
2005-06,2005-10-30,Alaves,4,8,5,19,3.0,3.0,Cadiz,4,6,7,12,2.0,3.0,D,0.0,0.0,0.0,0.0
2005-06,2005-10-30,Ath Madrid,6,4,9,10,3.0,1.0,Villarreal,12,5,13,8,7.0,3.0,D,1.0,1.0,1.0,0.0
2005-06,2005-10-30,Barcelona,14,6,11,5,3.0,2.0,Sociedad,8,3,10,6,4.0,2.0,H,5.0,2.0,0.0,0.0
2005-06,2005-10-30,La Coruna,7,8,5,11,4.0,4.0,Getafe,8,7,9,4,5.0,5.0,H,1.0,1.0,0.0,0.0
2005-06,2005-10-30,Mallorca,2,11,4,18,0.0,7.0,Sevilla,7,3,10,9,3.0,3.0,D,1.0,1.0,1.0,1.0
2005-06,2005-10-30,Osasuna,8,5,12,2,3.0,1.0,Espanol,3,7,2,17,2.0,2.0,H,2.0,1.0,0.0,0.0
2005-06,2005-10-30,Valencia,7,7,9,7,5.0,3.0,Santander,2,4,3,16,0.0,3.0,D,1.0,1.0,1.0,1.0
2005-06,2005-10-30,Zaragoza,6,10,3,15,2.0,6.0,Malaga,10,7,6,13,4.0,2.0,D,1.0,1.0,1.0,1.0
2005-06,2005-11-05,Espanol,2,7,2,19,2.0,2.0,Ath Bilbao,4,9,1,20,3.0,4.0,D,1.0,0.0,1.0,1.0
2005-06,2005-11-05,Sociedad,7,6,10,6,4.0,3.0,Osasuna,8,5,12,1,3.0,1.0,A,1.0,1.0,2.0,1.0
2005-06,2005-11-05,Villarreal,11,5,11,9,6.0,4.0,Valencia,6,7,7,7,5.0,4.0,H,1.0,1.0,0.0,0.0
2005-06,2005-11-06,Cadiz,4,4,8,12,2.0,2.0,Mallorca,2,8,5,18,1.0,6.0,A,1.0,1.0,2.0,1.0
2005-06,2005-11-06,Celta,3,5,5,5,1.0,2.0,Alaves,4,5,6,19,3.0,3.0,H,2.0,1.0,1.0,0.0
2005-06,2005-11-06,Getafe,7,8,6,6,5.0,6.0,Barcelona,15,5,11,2,4.0,1.0,A,1.0,0.0,3.0,1.0
2005-06,2005-11-06,Malaga,7,7,4,13,3.0,3.0,La Coruna,7,7,7,9,4.0,3.0,D,1.0,0.0,1.0,0.0
2005-06,2005-11-06,Real Madrid,11,5,9,4,5.0,4.0,Zaragoza,6,10,3,14,2.0,6.0,H,1.0,0.0,0.0,0.0
2005-06,2005-11-06,Santander,3,5,3,15,1.0,4.0,Betis,4,11,4,16,3.0,4.0,D,1.0,0.0,1.0,1.0
2005-06,2005-11-06,Sevilla,7,2,11,10,4.0,2.0,Ath Madrid,7,4,10,11,4.0,1.0,D,0.0,0.0,0.0,0.0
2005-06,2005-11-19,Getafe,6,10,3,6,4.0,6.0,Osasuna,9,6,12,1,3.0,2.0,D,0.0,0.0,0.0,0.0
2005-06,2005-11-19,Real Madrid,8,5,9,3,3.0,4.0,Barcelona,16,4,13,2,5.0,1.0,A,0.0,0.0,3.0,1.0
2005-06,2005-11-19,Sevilla,6,1,11,8,4.0,1.0,Betis,4,11,4,16,3.0,4.0,H,1.0,0.0,0.0,0.0
2005-06,2005-11-19,Villarreal,9,4,11,5,6.0,3.0,Zaragoza,4,9,2,17,2.0,6.0,D,0.0,0.0,0.0,0.0
2005-06,2005-11-20,Ath Bilbao,4,7,2,20,3.0,3.0,Alaves,3,6,3,19,2.0,4.0,A,0.0,0.0,2.0,1.0
2005-06,2005-11-20,Cadiz,4,5,7,12,2.0,2.0,Valencia,5,6,7,10,4.0,4.0,A,0.0,0.0,1.0,0.0
2005-06,2005-11-20,Celta,4,5,7,4,1.0,1.0,Ath Madrid,5,4,8,11,3.0,1.0,H,2.0,1.0,1.0,0.0
2005-06,2005-11-20,Espanol,2,7,2,18,1.0,3.0,Mallorca,4,5,8,14,2.0,5.0,H,2.0,2.0,0.0,0.0
2005-06,2005-11-20,Malaga,8,6,5,13,3.0,2.0,Sociedad,7,7,9,9,5.0,3.0,H,3.0,0.0,1.0,0.0
2005-06,2005-11-20,Santander,3,4,4,16,1.0,4.0,La Coruna,8,7,8,8,4.0,2.0,A,0.0,0.0,3.0,1.0
2005-06,2005-11-26,Mallorca,4,7,7,15,2.0,7.0,Ath Bilbao,4,8,2,20,3.0,3.0,A,0.0,0.0,1.0,0.0
2005-06,2005-11-26,Valencia,4,5,7,8,3.0,4.0,Celta,6,4,10,3,2.0,1.0,H,2.0,0.0,0.0,0.0
2005-06,2005-11-27,Ath Madrid,6,3,8,11,3.0,1.0,Espanol,4,5,5,14,3.0,3.0,D,1.0,1.0,1.0,1.0
2005-06,2005-11-27,Barcelona,16,1,15,1,4.0,0.0,Santander,3,7,3,18,1.0,5.0,H,4.0,1.0,1.0,0.0
2005-06,2005-11-27,Betis,3,12,1,20,2.0,4.0,Cadiz,2,6,4,13,2.0,2.0,D,1.0,1.0,1.0,0.0
2005-06,2005-11-27,Getafe,6,9,4,9,4.0,5.0,Malaga,10,5,8,12,3.0,1.0,H,3.0,2.0,2.0,1.0
2005-06,2005-11-27,La Coruna,8,4,10,6,4.0,0.0,Villarreal,8,3,11,7,5.0,2.0,A,0.0,0.0,2.0,0.0
2005-06,2005-11-27,Osasuna,7,6,10,2,3.0,2.0,Alaves,4,5,5,16,2.0,3.0,H,3.0,0.0,2.0,0.0
2005-06,2005-11-27,Sociedad,7,10,6,10,4.0,3.0,Real Madrid,5,8,6,5,2.0,5.0,D,2.0,1.0,2.0,0.0
2005-06,2005-11-27,Zaragoza,4,8,3,17,2.0,5.0,Sevilla,6,1,11,8,3.0,1.0,A,0.0,0.0,2.0,0.0
2005-06,2005-12-03,Ath Bilbao,5,7,5,20,3.0,2.0,Ath Madrid,6,4,6,11,3.0,2.0,D,1.0,0.0,1.0,1.0
2005-06,2005-12-03,Celta,5,6,7,3,2.0,1.0,Betis,4,8,2,17,3.0,2.0,H,2.0,2.0,1.0,0.0
2005-06,2005-12-03,Real Madrid,6,8,7,7,1.0,4.0,Getafe,4,9,4,8,2.0,6.0,H,1.0,1.0,0.0,0.0
2005-06,2005-12-04,Alaves,6,6,5,16,2.0,2.0,Mallorca,4,5,7,15,2.0,4.0,A,0.0,0.0,3.0,1.0
2005-06,2005-12-04,Cadiz,2,7,2,13,1.0,3.0,Zaragoza,2,5,3,19,2.0,1.0,A,1.0,1.0,2.0,0.0
2005-06,2005-12-04,Espanol,5,5,6,14,4.0,4.0,Valencia,4,4,7,7,1.0,3.0,A,1.0,0.0,3.0,2.0
2005-06,2005-12-04,Malaga,7,8,5,12,2.0,3.0,Osasuna,10,5,13,2,3.0,2.0,A,1.0,1.0,2.0,2.0
2005-06,2005-12-04,Santander,4,10,3,20,1.0,5.0,Sociedad,7,12,4,10,5.0,3.0,D,2.0,0.0,2.0,1.0
2005-06,2005-12-04,Sevilla,6,1,11,6,2.0,1.0,La Coruna,8,4,10,9,4.0,0.0,A,0.0,0.0,2.0,2.0
2005-06,2005-12-04,Villarreal,7,3,11,5,2.0,2.0,Barcelona,17,2,15,1,5.0,0.0,A,0.0,0.0,2.0,1.0
2005-06,2005-12-10,Sociedad,6,14,2,10,3.0,3.0,Villarreal,4,3,8,7,1.0,2.0,A,1.0,1.0,3.0,1.0
2005-06,2005-12-10,Valencia,7,3,10,4,3.0,2.0,Ath Bilbao,4,5,6,19,2.0,2.0,D,1.0,0.0,1.0,0.0
2005-06,2005-12-11,Ath Madrid,4,5,4,11,3.0,2.0,Alaves,5,8,4,19,1.0,2.0,D,1.0,0.0,1.0,0.0
2005-06,2005-12-11,Barcelona,17,2,15,1,6.0,0.0,Sevilla,4,3,8,8,1.0,3.0,H,2.0,0.0,1.0,0.0
2005-06,2005-12-11,Betis,3,7,2,20,2.0,3.0,Espanol,5,7,5,16,3.0,5.0,D,0.0,0.0,0.0,0.0
2005-06,2005-12-11,Getafe,4,7,4,9,2.0,4.0,Santander,5,11,3,18,1.0,5.0,A,1.0,1.0,2.0,1.0
2005-06,2005-12-11,La Coruna,7,3,10,7,4.0,0.0,Cadiz,3,6,2,15,2.0,2.0,H,1.0,0.0,0.0,0.0
2005-06,2005-12-11,Malaga,8,8,5,12,3.0,5.0,Real Madrid,6,5,10,6,2.0,2.0,A,0.0,0.0,2.0,2.0
2005-06,2005-12-11,Osasuna,9,4,13,2,4.0,2.0,Mallorca,6,5,7,13,3.0,4.0,H,1.0,1.0,0.0,0.0
2005-06,2005-12-11,Zaragoza,3,5,5,14,1.0,2.0,Celta,7,6,10,4,4.0,1.0,H,1.0,0.0,0.0,0.0
2005-06,2005-12-17,Ath Bilbao,4,5,6,19,1.0,2.0,Betis,3,5,3,20,2.0,2.0,H,2.0,2.0,0.0,0.0
2005-06,2005-12-17,Cadiz,3,7,1,16,2.0,2.0,Barcelona,14,3,15,1,4.0,0.0,A,1.0,0.0,3.0,2.0
2005-06,2005-12-17,Celta,6,6,9,5,4.0,0.0,La Coruna,7,3,10,6,3.0,0.0,A,0.0,0.0,3.0,3.0
2005-06,2005-12-18,Alaves,6,9,4,19,1.0,2.0,Valencia,7,3,10,5,2.0,1.0,A,0.0,0.0,1.0,1.0
2005-06,2005-12-18,Espanol,5,5,6,18,3.0,4.0,Zaragoza,3,4,7,12,0.0,1.0,D,2.0,0.0,2.0,0.0
2005-06,2005-12-18,Mallorca,5,5,6,15,2.0,4.0,Ath Madrid,4,5,4,11,2.0,2.0,D,2.0,1.0,2.0,2.0
2005-06,2005-12-18,Real Madrid,6,5,10,4,3.0,2.0,Osasuna,8,4,13,2,4.0,2.0,D,1.0,0.0,1.0,0.0
2005-06,2005-12-18,Santander,6,11,5,16,1.0,5.0,Malaga,7,9,4,14,2.0,6.0,D,1.0,1.0,1.0,1.0
2005-06,2005-12-18,Sevilla,4,4,7,8,0.0,2.0,Sociedad,7,12,2,10,4.0,2.0,H,3.0,0.0,2.0,1.0
2005-06,2005-12-18,Villarreal,6,3,10,7,2.0,2.0,Getafe,5,8,4,9,3.0,4.0,H,2.0,1.0,1.0,1.0
2005-06,2005-12-20,Barcelona,14,3,15,1,5.0,0.0,Celta,4,8,6,7,3.0,3.0,H,2.0,1.0,0.0,0.0
2005-06,2005-12-21,Betis,2,6,2,20,1.0,4.0,Alaves,5,8,4,19,1.0,2.0,H,3.0,1.0,0.0,0.0
2005-06,2005-12-21,Getafe,5,7,4,9,4.0,4.0,Sevilla,7,6,9,8,0.0,3.0,H,1.0,1.0,0.0,0.0
2005-06,2005-12-21,La Coruna,9,2,12,5,6.0,0.0,Espanol,6,6,6,17,3.0,3.0,A,1.0,0.0,2.0,0.0
2005-06,2005-12-21,Malaga,7,9,4,13,3.0,7.0,Villarreal,7,4,10,6,2.0,3.0,D,0.0,0.0,0.0,0.0
2005-06,2005-12-21,Real Madrid,6,6,8,4,3.0,2.0,Santander,6,11,5,15,2.0,5.0,A,1.0,0.0,2.0,2.0
2005-06,2005-12-21,Sociedad,8,13,2,11,4.0,1.0,Cadiz,3,8,1,18,1.0,3.0,H,2.0,1.0,0.0,0.0
2005-06,2005-12-21,Valencia,8,2,13,3,3.0,0.0,Mallorca,5,6,4,14,2.0,5.0,H,3.0,0.0,0.0,0.0
2005-06,2005-12-21,Zaragoza,5,5,8,12,0.0,1.0,Ath Bilbao,5,4,8,16,2.0,2.0,H,3.0,0.0,2.0,1.0
2005-06,2005-12-22,Osasuna,7,4,11,2,3.0,1.0,Ath Madrid,6,7,4,12,4.0,3.0,H,2.0,2.0,1.0,1.0
2005-06,2006-01-07,Ath Bilbao,7,5,8,17,3.0,1.0,La Coruna,7,4,9,6,5.0,0.0,A,1.0,0.0,2.0,1.0
2005-06,2006-01-07,Espanol,6,7,6,14,1.0,3.0,Barcelona,13,3,15,1,5.0,0.0,A,1.0,0.0,2.0,1.0
2005-06,2006-01-08,Alaves,3,11,1,20,0.0,3.0,Zaragoza,8,7,10,11,0.0,2.0,A,0.0,0.0,2.0,0.0
2005-06,2006-01-08,Ath Madrid,6,7,4,12,5.0,4.0,Valencia,10,2,13,3,3.0,0.0,D,0.0,0.0,0.0,0.0
2005-06,2006-01-08,Cadiz,3,9,1,19,1.0,4.0,Getafe,6,7,6,9,5.0,4.0,H,1.0,1.0,0.0,0.0
2005-06,2006-01-08,Celta,2,9,3,7,2.0,4.0,Sociedad,9,10,5,10,5.0,1.0,H,1.0,1.0,0.0,0.0
2005-06,2006-01-08,Mallorca,5,7,4,16,2.0,3.0,Betis,5,5,5,18,2.0,4.0,D,1.0,1.0,1.0,1.0
2005-06,2006-01-08,Osasuna,9,5,13,2,5.0,2.0,Santander,8,9,8,13,4.0,4.0,D,1.0,1.0,1.0,1.0
2005-06,2006-01-08,Sevilla,6,7,6,8,0.0,4.0,Malaga,4,8,2,15,3.0,7.0,H,3.0,1.0,1.0,0.0
2005-06,2006-01-08,Villarreal,7,4,10,5,2.0,3.0,Real Madrid,7,5,8,6,3.0,3.0,D,0.0,0.0,0.0,0.0
2005-06,2006-01-14,Betis,5,5,5,18,2.0,5.0,Ath Madrid,5,6,4,12,4.0,3.0,H,1.0,1.0,0.0,0.0
2005-06,2006-01-14,Valencia,8,2,11,3,3.0,0.0,Osasuna,7,4,11,2,6.0,3.0,H,2.0,1.0,0.0,0.0
2005-06,2006-01-15,Barcelona,11,3,15,1,5.0,0.0,Ath Bilbao,7,7,5,19,3.0,2.0,H,2.0,1.0,1.0,1.0
2005-06,2006-01-15,Getafe,3,6,3,10,3.0,4.0,Celta,3,7,6,7,3.0,4.0,D,1.0,1.0,1.0,0.0
2005-06,2006-01-15,La Coruna,9,3,12,4,6.0,0.0,Alaves,1,10,1,20,0.0,3.0,A,0.0,0.0,2.0,1.0
2005-06,2006-01-15,Malaga,3,8,2,17,2.0,6.0,Cadiz,3,8,3,16,2.0,3.0,A,0.0,0.0,2.0,2.0
2005-06,2006-01-15,Real Madrid,5,3,8,6,3.0,2.0,Sevilla,7,8,6,8,1.0,4.0,H,4.0,1.0,2.0,0.0
2005-06,2006-01-15,Santander,8,6,9,13,5.0,4.0,Villarreal,5,4,8,5,2.0,3.0,H,1.0,1.0,0.0,0.0
2005-06,2006-01-15,Sociedad,7,9,4,11,4.0,2.0,Espanol,6,8,5,15,0.0,3.0,A,0.0,0.0,1.0,0.0
2005-06,2006-01-15,Zaragoza,10,5,13,9,0.0,2.0,Mallorca,6,7,5,18,3.0,4.0,H,3.0,2.0,1.0,0.0
2005-06,2006-01-21,Real Madrid,8,5,8,4,3.0,2.0,Cadiz,4,6,6,15,3.0,3.0,H,3.0,0.0,1.0,0.0
2005-06,2006-01-21,Zaragoza,11,5,13,9,2.0,1.0,Ath Madrid,4,6,3,14,3.0,4.0,A,0.0,0.0,2.0,1.0
2005-06,2006-01-22,Barcelona,11,4,15,1,5.0,1.0,Alaves,3,7,4,19,1.0,2.0,H,2.0,0.0,0.0,0.0
2005-06,2006-01-22,Betis,5,3,8,16,3.0,3.0,Valencia,7,1,11,3,2.0,0.0,A,0.0,0.0,2.0,1.0
2005-06,2006-01-22,Getafe,4,6,4,10,4.0,3.0,Espanol,6,5,8,14,0.0,1.0,H,5.0,2.0,0.0,0.0
2005-06,2006-01-22,La Coruna,7,5,9,5,4.0,1.0,Mallorca,4,10,2,18,2.0,6.0,D,2.0,2.0,2.0,0.0
2005-06,2006-01-22,Malaga,2,8,2,17,1.0,6.0,Celta,2,7,4,7,1.0,5.0,A,0.0,0.0,2.0,0.0
2005-06,2006-01-22,Santander,7,4,11,12,6.0,3.0,Sevilla,9,10,6,8,1.0,3.0,A,2.0,1.0,3.0,1.0
2005-06,2006-01-22,Sociedad,5,8,3,13,3.0,2.0,Ath Bilbao,7,8,4,20,4.0,2.0,D,3.0,2.0,3.0,0.0
2005-06,2006-01-22,Villarreal,5,3,8,6,2.0,3.0,Osasuna,5,5,8,2,4.0,3.0,H,2.0,0.0,1.0,1.0
2005-06,2006-01-28,Ath Bilbao,9,10,4,19,4.0,4.0,Getafe,8,4,7,9,5.0,2.0,H,1.0,0.0,0.0,0.0
2005-06,2006-01-28,Ath Madrid,5,5,5,11,4.0,4.0,La Coruna,8,7,7,7,6.0,1.0,H,3.0,1.0,2.0,0.0
2005-06,2006-01-28,Cadiz,5,8,6,15,3.0,3.0,Santander,7,6,8,12,6.0,3.0,D,1.0,0.0,1.0,0.0
2005-06,2006-01-29,Alaves,2,8,3,20,1.0,2.0,Sociedad,7,8,4,13,4.0,1.0,H,3.0,1.0,1.0,0.0
2005-06,2006-01-29,Celta,4,6,7,6,1.0,5.0,Real Madrid,9,6,8,4,1.0,2.0,A,1.0,1.0,2.0,1.0
2005-06,2006-01-29,Espanol,6,10,7,15,0.0,3.0,Malaga,2,8,2,19,1.0,4.0,H,3.0,3.0,1.0,1.0
2005-06,2006-01-29,Mallorca,6,11,3,18,2.0,7.0,Barcelona,11,3,15,1,5.0,1.0,A,0.0,0.0,3.0,1.0
2005-06,2006-01-29,Osasuna,5,7,5,3,4.0,3.0,Betis,5,5,7,17,3.0,4.0,A,0.0,0.0,2.0,1.0
2005-06,2006-01-29,Sevilla,11,10,9,8,2.0,4.0,Villarreal,4,3,8,5,1.0,3.0,H,2.0,1.0,0.0,0.0
2005-06,2006-01-29,Valencia,8,0,13,2,3.0,0.0,Zaragoza,10,7,10,10,2.0,2.0,D,2.0,0.0,2.0,1.0
2005-06,2006-02-04,La Coruna,7,10,4,8,3.0,2.0,Valencia,9,2,11,2,2.0,1.0,A,0.0,0.0,1.0,1.0
2005-06,2006-02-04,Malaga,2,10,1,20,1.0,6.0,Ath Bilbao,8,10,4,17,2.0,4.0,H,2.0,1.0,1.0,1.0
2005-06,2006-02-04,Real Madrid,10,6,10,3,2.0,3.0,Espanol,7,9,9,12,3.0,4.0,H,4.0,3.0,0.0,0.0
2005-06,2006-02-05,Barcelona,11,2,15,1,4.0,1.0,Ath Madrid,6,5,7,11,3.0,3.0,A,1.0,0.0,3.0,1.0
2005-06,2006-02-05,Getafe,7,3,7,10,4.0,1.0,Alaves,5,8,6,19,2.0,1.0,D,2.0,1.0,2.0,1.0
2005-06,2006-02-05,Santander,7,6,8,13,5.0,2.0,Celta,5,5,7,7,2.0,3.0,A,0.0,0.0,1.0,0.0
2005-06,2006-02-05,Sevilla,10,8,9,5,3.0,3.0,Osasuna,4,8,4,4,4.0,4.0,A,0.0,0.0,1.0,0.0
2005-06,2006-02-05,Sociedad,6,8,4,14,3.0,2.0,Mallorca,4,12,2,20,1.0,6.0,H,2.0,1.0,1.0,1.0
2005-06,2006-02-05,Villarreal,2,4,5,6,0.0,3.0,Cadiz,5,6,7,16,3.0,1.0,D,1.0,0.0,1.0,1.0
2005-06,2006-02-05,Zaragoza,10,7,10,9,3.0,2.0,Betis,7,3,10,15,4.0,2.0,H,4.0,4.0,3.0,1.0
2005-06,2006-02-11,Ath Bilbao,7,9,4,19,2.0,5.0,Real Madrid,13,4,13,3,5.0,1.0,A,0.0,0.0,2.0,1.0
2005-06,2006-02-11,Cadiz,6,5,8,16,4.0,0.0,Sevilla,10,8,9,7,3.0,2.0,A,0.0,0.0,4.0,1.0
2005-06,2006-02-11,Osasuna,3,7,4,4,2.0,3.0,Zaragoza,11,8,10,9,7.0,2.0,D,1.0,1.0,1.0,1.0
2005-06,2006-02-12,Alaves,7,7,7,18,3.0,1.0,Malaga,4,11,3,17,2.0,7.0,H,3.0,1.0,2.0,0.0
2005-06,2006-02-12,Ath Madrid,8,4,10,10,3.0,1.0,Sociedad,6,9,4,12,3.0,3.0,H,1.0,0.0,0.0,0.0
2005-06,2006-02-12,Betis,7,7,7,15,4.0,6.0,La Coruna,6,9,4,8,3.0,3.0,A,0.0,0.0,1.0,0.0
2005-06,2006-02-12,Celta,6,3,10,6,2.0,2.0,Villarreal,3,5,5,7,0.0,4.0,H,1.0,1.0,0.0,0.0
2005-06,2006-02-12,Espanol,5,12,6,13,3.0,7.0,Santander,5,6,5,14,3.0,2.0,A,0.0,0.0,2.0,0.0
2005-06,2006-02-12,Mallorca,5,11,2,20,2.0,7.0,Getafe,8,5,5,11,4.0,2.0,D,1.0,0.0,1.0,0.0
2005-06,2006-02-12,Valencia,7,2,11,3,3.0,1.0,Barcelona,10,5,12,1,3.0,2.0,H,1.0,1.0,0.0,0.0
2005-06,2006-02-18,Barcelona,8,5,9,1,2.0,3.0,Betis,6,7,6,16,3.0,5.0,H,5.0,3.0,1.0,0.0
2005-06,2006-02-18,Real Madrid,15,4,15,3,6.0,1.0,Alaves,10,7,10,15,4.0,1.0,H,3.0,2.0,0.0,0.0
2005-06,2006-02-18,Sevilla,11,7,9,6,3.0,2.0,Celta,6,3,10,5,2.0,2.0,H,1.0,1.0,0.0,0.0
2005-06,2006-02-18,Villarreal,3,6,4,8,0.0,5.0,Espanol,4,12,6,14,3.0,6.0,H,4.0,3.0,0.0,0.0
2005-06,2006-02-19,Cadiz,5,9,5,17,3.0,1.0,Osasuna,3,7,4,4,2.0,3.0,A,1.0,1.0,3.0,2.0
2005-06,2006-02-19,Getafe,9,5,6,11,4.0,1.0,Ath Madrid,9,4,12,9,3.0,1.0,A,0.0,0.0,3.0,1.0
2005-06,2006-02-19,La Coruna,5,8,4,8,2.0,3.0,Zaragoza,10,9,8,10,8.0,3.0,D,1.0,0.0,1.0,1.0
2005-06,2006-02-19,Malaga,5,11,3,18,2.0,7.0,Mallorca,5,11,2,20,1.0,6.0,A,0.0,0.0,2.0,0.0
2005-06,2006-02-19,Santander,6,5,7,12,2.0,1.0,Ath Bilbao,6,9,4,19,2.0,5.0,A,0.0,0.0,1.0,0.0
2005-06,2006-02-19,Sociedad,6,9,4,13,3.0,2.0,Valencia,8,2,13,3,4.0,1.0,A,1.0,1.0,2.0,0.0
2005-06,2006-02-25,Ath Madrid,12,3,15,9,4.0,0.0,Malaga,5,11,3,20,2.0,5.0,H,5.0,3.0,0.0,0.0
2005-06,2006-02-25,Zaragoza,8,9,6,10,7.0,3.0,Barcelona,11,5,9,1,4.0,2.0,A,0.0,0.0,2.0,0.0
2005-06,2006-02-26,Alaves,8,10,7,15,3.0,3.0,Santander,5,6,4,12,1.0,1.0,D,2.0,2.0,2.0,1.0
2005-06,2006-02-26,Ath Bilbao,6,7,7,16,1.0,4.0,Villarreal,7,5,7,8,3.0,4.0,D,1.0,1.0,1.0,1.0
2005-06,2006-02-26,Betis,6,12,3,17,2.0,8.0,Sociedad,7,10,4,13,4.0,2.0,H,2.0,1.0,0.0,0.0
2005-06,2006-02-26,Celta,5,3,9,6,2.0,2.0,Cadiz,4,12,2,18,2.0,3.0,H,2.0,1.0,0.0,0.0
2005-06,2006-02-26,Espanol,3,16,3,14,3.0,9.0,Sevilla,10,3,12,5,4.0,1.0,H,5.0,1.0,0.0,0.0
2005-06,2006-02-26,Mallorca,6,8,5,19,1.0,4.0,Real Madrid,14,2,15,3,7.0,1.0,H,2.0,0.0,1.0,1.0
2005-06,2006-02-26,Osasuna,6,6,7,4,4.0,3.0,La Coruna,6,7,5,9,2.0,3.0,A,1.0,1.0,2.0,0.0
2005-06,2006-02-26,Valencia,8,3,13,2,3.0,2.0,Getafe,8,7,5,11,3.0,2.0,D,1.0,0.0,1.0,0.0
2005-06,2006-03-04,Barcelona,11,5,9,1,4.0,2.0,La Coruna,6,6,7,7,0.0,4.0,H,3.0,2.0,2.0,2.0
2005-06,2006-03-04,Cadiz,3,11,2,19,2.0,4.0,Espanol,8,11,6,13,4.0,7.0,H,2.0,0.0,0.0,0.0
2005-06,2006-03-04,Real Madrid,12,3,12,3,8.0,1.0,Ath Madrid,15,3,15,9,6.0,0.0,H,2.0,2.0,1.0,1.0
2005-06,2006-03-04,Villarreal,6,5,5,8,4.0,4.0,Alaves,10,10,8,17,5.0,4.0,H,3.0,1.0,2.0,2.0
2005-06,2006-03-05,Celta,5,3,9,5,3.0,2.0,Osasuna,6,6,7,4,4.0,3.0,H,2.0,1.0,0.0,0.0
2005-06,2006-03-05,Getafe,4,8,3,11,1.0,2.0,Betis,8,10,6,15,3.0,7.0,H,1.0,1.0,0.0,0.0
2005-06,2006-03-05,Malaga,5,14,3,20,2.0,8.0,Valencia,7,4,11,3,2.0,2.0,D,0.0,0.0,0.0,0.0
2005-06,2006-03-05,Santander,5,5,5,12,1.0,2.0,Mallorca,6,7,7,17,1.0,3.0,D,0.0,0.0,0.0,0.0
2005-06,2006-03-05,Sevilla,7,6,9,7,3.0,1.0,Ath Bilbao,4,5,7,19,2.0,3.0,H,2.0,1.0,1.0,1.0
2005-06,2006-03-05,Sociedad,4,9,3,14,2.0,3.0,Zaragoza,8,9,6,10,7.0,2.0,A,1.0,1.0,3.0,0.0
2005-06,2006-03-11,Espanol,5,12,3,13,1.0,6.0,Celta,6,1,12,5,3.0,1.0,H,2.0,2.0,0.0,0.0
2005-06,2006-03-11,La Coruna,6,6,7,8,2.0,5.0,Sociedad,4,9,3,15,3.0,2.0,A,0.0,0.0,1.0,0.0
2005-06,2006-03-11,Valencia,5,2,11,2,2.0,1.0,Real Madrid,12,3,12,3,9.0,1.0,D,0.0,0.0,0.0,0.0
2005-06,2006-03-12,Alaves,9,12,5,18,6.0,5.0,Sevilla,7,7,9,6,3.0,2.0,H,2.0,2.0,1.0,1.0
2005-06,2006-03-12,Ath Bilbao,4,7,4,19,3.0,4.0,Cadiz,4,10,4,17,2.0,4.0,H,1.0,0.0,0.0,0.0
